id,firstName,gender,avenue_id,avenue_name,avenue_categories,avenue_lat,avenue_lng
238207,David,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
3370059,Abbi,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
148765587,Val,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
963448,Davidson,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
949689,Jodie,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
89923062,J,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
3228871,Jamie,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
48755560,Nicole,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
461319,Tinashe,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
58764728,Jon,none,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
22062349,Matt,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
434247270,Henri,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
220741247,Rachel,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
142770927,Marina,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
1952821,Daniel,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
425883037,Winnie,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
96694690,Dustin,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
186738659,William,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
710426,Megan,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
17703456,Sarah,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
134620332,Ji Young,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
81445,Dylan,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
63004849,Brittain,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
135207516,Melinda,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
391407579,Frederik,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
27134140,David,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
343961469,Mollie,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
96266755,James,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
8354602,Carmine,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
49079000,Farida,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
374554710,SH,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
63007547,Kristina,none,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
80438711,Mia,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
364821,matt,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
2822382,Ronald,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
222161515,Val,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
147600160,Lyndsey,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
26797345,Joseph,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
16798560,Alex,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
374519237,💎,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
4704723,Michael,none,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
16291330,Rich,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
10176,Doctor,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
11283972,Jolene,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
147761955,Marianne,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
17656048,Emily,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
48067888,Ory,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
303677,Cupcakes Carlynn,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
13312205,Elena,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
21942693,Michelle,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
3512007,Ploy,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
84259887,Cristina,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
2985118,Chirag,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
377128251,Elif,none,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
101654931,Robert,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
38328697,Theresa,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
1142353,Emery,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
344579284,Chris,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
51048491,C,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
12044384,Jess,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
75014876,Andres,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
21545722,Olta,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
121635,Arnoud,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
264961,Nelson,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
377295,Tom,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
25965396,Isaac,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
93999219,Maree,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
530529,Daniel,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
191175337,Raquel,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
122363534,Saarim,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
31472,Emily,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
6173717,Tom,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
70296936,Nathan,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
144738111,Gloria,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
52059047,Katy,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
1530851,Talisa,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
73417818,Malik,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
2434174,Ian,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
329574904,Art,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
127450,Lindsey,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
4792233,Michael,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
40239938,Kolja,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
125499779,Julia,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
186773292,Morgan,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
88661,Immanuel,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
101660533,Andrej,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
8241653,David,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
186836145,Brad,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
137359501,Sweta,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
61039066,Emily,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
221588487,Mehmet,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
95130735,Lauren,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
548651,Eric,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
82266352,Dan,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
141546768,Maxwell,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
1783,Liz,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
50299511,Lauren,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
58611143,b,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
8153811,Abigail,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
922535,Dean,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
25795915,Caitlin,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
1548209,Reeve,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
7156271,Maxim,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
75242784,Lionel,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
106041150,Danielle,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
131387738,Grace,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
32999187,Lisa,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
261284,Chris,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
42854930,Jackson,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
1483768,Christina Renee,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
82858053,Rachel,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
95579193,Anne-Sophie,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
87103906,Mario,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
6867064,Charlotte,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
85598536,Patrycja Borowska,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
174465823,Sara,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
11111871,Mike,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
934220,Marina,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
3177206,Alex,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
970802,Mark,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
50563145,Marc,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
40180365,Aiei,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
8709474,Florent,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
20655582,Anastasiia,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
18456843,Tim,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
11488470,Ispi,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
138283948,Barry,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
148840149,Jeremy,none,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
79175538,Rachel,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
48912140,Lindsay,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
3198955,Alan,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
38089024,Joseph,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
45349860,Ashley,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
60961007,Brie,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
25641566,Victoria,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
85714492,Jason,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
474234,alex,none,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
78715480,James,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
58756166,Saul,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
46960697,Sarah,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
103493124,Setareh,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
61864584,Steve,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
131406,Ryan,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
91604911,Jasmine,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
1378287,grandtheftamy,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
35332231,Mariana,female,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
13792,Jose,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
71293510,George,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
89929809,Brian,male,4b894ff4f964a520ad2a32e3,Van Leeuwen Artisan Ice Cream,Ice Cream Shop,40.72359949781962,-73.9507064655937
